chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-12-P0001,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Objetivo,,1,1,9,9,paragraph,"El objetivo de esta Norma es prescribir el tratamiento contable de los inventarios. Un tema fundamental en
la contabilidad de los inventarios es la cantidad de costo que debe reconocerse como activo, para diferirlo
hasta que los ingresos relacionados sean reconocidos. Esta Norma suministra una guía práctica para la
determinación de ese costo, así como para el subsiguiente reconocimiento como un gasto, incluyendo
también cualquier corrección del importe en libros al valor realizable neto. También suministra directrices
sobre las fórmulas del costo que se usan para atribuir costos a los inventarios.",NICSP-12 — INVENTARIOS — Objetivo — párr. 1 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Objetivo"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0002,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,2,2,9,9,paragraph,"Una entidad que prepare y presente estados financieros según la base contable de acumulación (o
devengo) aplicará esta Norma en la contabilidad de todos los inventarios excepto:
(a)
[Eliminado]
(b)
los instrumentos financieros (véase la NICSP 28, Instrumentos financieros: Presentación y
NICSP 41, Instrumentos Financieros);
(c)
los activos biológicos relacionados con la actividad agrícola y producto agrícola en el momento
de su cosecha o recolección (véase la NICSP 27 Agricultura); y
(d)
trabajo en curso de servicios que van a ser prestados recibiendo a cambio, directamente de
los receptores de los mismos, una contraprestación nula o simbólica.",NICSP-12 — INVENTARIOS — Alcance — párr. 2 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0003,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,3,3,9,9,paragraph,"Esta Norma no es de aplicación en la medición de los inventarios mantenidos por:
(a)
productores de productos agrícolas y forestales, de productos agrícolas tras la cosecha o
recolección, y de minerales y de productos minerales, siempre que sean medidos por su valor
realizable neto, de acuerdo con prácticas bien consolidadas en esos sectores industriales. En
el caso de que esos inventarios se midan al valor realizable neto, los cambios en este valor se
reconocerán en el resultado (ahorro o desahorro) del periodo que se produzcan dichos
cambios; y
(b)
los intermediarios que comercian con materias primas cotizadas que midan sus inventarios al
valor razonable menos costos de venta. En el caso de que esos inventarios se lleven al valor
razonable menos costos de venta, los cambios en el valor razonable menos costos de venta se
reconocerán en el resultado (ahorro o desahorro) en el periodo que se produzcan dichos
cambios.",NICSP-12 — INVENTARIOS — Alcance — párr. 3 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0004,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,4,4,9,9,deleted,[Eliminado],NICSP-12 — INVENTARIOS — Alcance — párr. 4 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0005,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,5,5,9,9,deleted,[Eliminado],NICSP-12 — INVENTARIOS — Alcance — párr. 5 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0006,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,6,6,9,9,paragraph,"Los inventarios a que se ha hecho referencia en el párrafo 2(d) no son contemplados por la NIC 2,
Inventarios, y se excluyen del alcance de esa Norma porque son cuestiones específicas del sector público
que requieren consideración adicional.",NICSP-12 — INVENTARIOS — Alcance — párr. 6 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0007,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,7,7,9,9,paragraph,"Los inventarios a que se ha hecho referencia en el párrafo 3(a) se miden por su valor realizable neto en
ciertas fases de la producción. Ello ocurre, por ejemplo, (a) cuando se han recogido las cosechas agrícolas
o se han extraído los minerales, siempre que su venta esté asegurada por un contrato a plazo o garantizada
por el gobierno, o (b) cuando existe un mercado activo y el riesgo de fracasar en la venta sea mínimo. Esos
inventarios se excluyen únicamente de los requerimientos de medición establecidos en esta Norma.",NICSP-12 — INVENTARIOS — Alcance — párr. 7 — p. 9,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0008,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Alcance,,8,8,9,10,paragraph,"Los intermediarios que comercian son aquéllos que compran o venden materias primas cotizadas por cuenta
ajena o por cuenta propia. Los inventarios a que se ha hecho referencia en el párrafo 3(b) se adquieren,
principalmente, con el propósito de venderlos en un futuro próximo, y generar ganancias procedentes de las
fluctuaciones en el precio, o un margen de comercialización. Cuando esos inventarios se contabilicen por
su valor razonable menos los costos de venta, quedarán excluidos únicamente de los requerimientos de
medición establecidos en esta Norma.",NICSP-12 — INVENTARIOS — Alcance — párr. 8 — p. 9-10,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 9, ""page_fin_pdf"": 10, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0009,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Definiciones,,9,9,10,10,definition,"Los términos siguientes se usan en esta Norma, con los significados que a continuación se
especifican:
Costo corriente de reposición es el costo en el que la entidad incurriría al adquirir el activo en la
fecha sobre la que se informa.
Transacciones con contraprestación son transacciones en las cuales una entidad recibe activos o
servicios, o cancela pasivos, y entrega a cambio un valor aproximadamente igual (principalmente en
forma de efectivo, bienes, servicios o uso de los activos) directamente a otra entidad.
Inventarios son activos:
(a)
en la forma de materiales o suministros, para ser consumidos en el proceso de producción;
(b)
en la forma de materiales o suministros, para ser consumidos o distribuidos en la prestación
de servicios;
(c)
conservados para su venta o distribución, en el curso ordinario de las operaciones; o
(d)
en proceso de producción para su venta o distribución.
Valor realizable neto es el precio estimado de venta en el curso ordinario de las operaciones, menos
los costos estimados para terminar su producción y los necesarios para llevar a cabo la venta,
intercambio o distribución.
Transacciones sin contraprestación son transacciones que no son de intercambio, en las que una
entidad recibe valor de otra entidad sin dar directamente un valor aproximadamente igual a cambio,
o da valor a otra entidad sin recibir directamente un valor aproximadamente igual a cambio.
Los términos definidos en otras NICSP se utilizan en esta Norma con el mismo significado que en
dichas Normas, y se reproducen en el Glosario de Términos Definidos publicado por separado.",NICSP-12 — INVENTARIOS — Definiciones — párr. 9 — p. 10,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 10, ""page_fin_pdf"": 10, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
NICSP-12-P0010,NICSP,NICSP-12,INVENTARIOS,2025-01-31,es,Definiciones,Valor realizable neto,10,10,10,10,definition,"El valor realizable neto hace referencia al importe neto que la entidad espera obtener por la venta de los
inventarios en el curso ordinario de las operaciones. El valor razonable refleja el precio al que tendría lugar
una transacción ordenada para vender el mismo inventario en el mercado principal (o más ventajoso) para
ese inventario, entre participantes de mercado en la fecha de la medición. El primero es un valor específico
para la entidad; mientras que el último no. El valor realizable neto de los inventarios puede no ser igual al
valor razonable menos los costos de disposición.",NICSP-12 — INVENTARIOS — Definiciones / Valor realizable neto — párr. 10 — p. 10,NICSP 12.pdf,"{""chunk_id"": ""NICSP-12-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-12"", ""norma_titulo"": ""INVENTARIOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Valor realizable neto"", ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 10, ""page_fin_pdf"": 10, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 12.pdf""}"
