chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-18-P0001,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,1,1,6,6,paragraph,"Una entidad que prepare y presente sus estados financieros según la base contable de acumulación 
(o devengo) deberá aplicar esta Norma al presentar información por segmentos.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 1 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0002,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,2,2,6,6,deleted,[Eliminado],NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 2 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0003,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,3,3,6,6,deleted,[Eliminado],NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 3 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0004,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,4,4,6,6,paragraph,"Esta Norma deberá aplicarse en los conjuntos completos de estados financieros publicados que 
pretendan cumplir con las NICSP.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 4 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0005,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,5,5,6,6,paragraph,"Un conjunto completo de estados financieros incluye el estado de situación financiera, estado de rendimiento 
financiero, estado de flujos de efectivo, cambios en los activos netos/patrimonio, y las notas a los estados 
financieros, según se establece en la NICSP 1.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 5 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0006,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,6,6,6,6,paragraph,"En caso de que los estados financieros consolidados del gobierno u otra entidad económica y los 
estados financieros separados de la controladora se presenten conjuntamente, solo será necesario 
presentar la información segmentada correspondiente a los estados financieros consolidados.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 6 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0007,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Alcance,,7,7,6,6,paragraph,"En algunas jurisdicciones, los estados financieros consolidados del gobierno u otra entidad económica y los 
estados financieros separados de la controladora se compilan y presentan juntos en un único informe. 
Cuando esto ocurre, es necesario que el informe que contiene los estados financieros consolidados del 
gobierno u otra entidad controladora presente la información por segmentos solo para los estados 
financieros consolidados.  
Definiciones",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Alcance — párr. 7 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0008,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Definiciones,,8,8,6,6,deleted,[Eliminado],NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Definiciones — párr. 8 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0009,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Definiciones,,9,9,6,6,definition,"El siguiente término se usa, en la presente Norma, con el significado que a continuación se 
especifica:  
Un Segmento es una actividad o grupo de actividades de la entidad, que son identificables y para las 
cuales es apropiado presentar información financiera separada con el fin de (a) evaluar el 
rendimiento pasado de la entidad en la consecución de sus objetivos, y (b) tomar decisiones 
respecto a la futura asignación de recursos.  
Los términos definidos en otras NICSP se utilizan en esta Norma con el mismo significado que en 
aquellas Normas, y se reproducen en el Glosario de términos definidos publicado por separado.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Definiciones — párr. 9 — p. 6,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
NICSP-18-P0010,NICSP,NICSP-18,INFORMACIÓN FINANCIERA POR SEGMENTOS,2025-01-31,es,Definiciones,,10,10,6,7,definition,"Los gobiernos y sus organismos controlan importantes recursos públicos y operan para suministrar a los 
ciudadanos una amplia variedad de bienes y servicios en diferentes regiones geográficas y en regiones con 
distintas características socio-económicas. Se espera que estas entidades, y en algunos casos se exige 
formalmente, usen dichos recursos de un modo eficaz y eficiente para alcanzar sus objetivos. Los estados 
financieros a nivel de entidad individual y a nivel consolidado suministran información (a) de los activos 


INFORMACIÓN FINANCIERA POR SEGMENTOS 
 
449 
NICSP 18 
controlados y pasivos incurridos por la entidad que informa, (b) del costo de los servicios prestados, y (c) del 
ingreso por impuestos, asignaciones presupuestarias y recuperaciones de costos generados para financiar 
la prestación de dichos servicios. Sin embargo, esta información agregada no informa sobre los objetivos 
operativos específicos y las actividades principales de la entidad que informa, ni sobre los costos y recursos 
dedicados a tales objetivos y actividades.",NICSP-18 — INFORMACIÓN FINANCIERA POR SEGMENTOS — Definiciones — párr. 10 — p. 6-7,NICSP 18.pdf,"{""chunk_id"": ""NICSP-18-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-18"", ""norma_titulo"": ""INFORMACIÓN FINANCIERA POR SEGMENTOS"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 6, ""page_fin_pdf"": 7, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 18.pdf""}"
