chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-21-P0001,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Objetivo,,1,1,8,8,paragraph,"El objetivo de esta Norma es establecer los procedimientos que una entidad debe aplicar para determinar si 
un activo no generador de efectivo se ha deteriorado y asegurar que se reconocen las correspondientes 
pérdidas por deterioro. Esta Norma también espe cifica cuándo la entidad revertirá la pérdida por deterioro 
del valor, así como la información a revelar. 
Alcance",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Objetivo — párr. 1 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Objetivo"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0002,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,2,2,8,8,paragraph,"Una entidad que prepare y presente sus estados financieros según la base contable de acumulación (o 
devengo), deberá aplicar la presente Norma en la contabilización del deterioro del valor de activos no 
generadores de efectivo, excepto: 
(a) inventarios (véase la NICSP 12, Inventarios);  
(b) activos por acuerdos vinculantes y los activos derivados de los costos para obtener o cumplir 
un acuerdo vinculante que se reconocen de conformidad con la NICSP 47, Ingresos; 
(c) activos financieros que se encuentren incluidos en el alcance de la NICSP  41, Instrumentos 
Financieros;  
(d) propiedades de inversión que se midan utilizando el modelo del valor actual (véase la NICSP 
16, Propiedades de Inversión); 
(e) [Eliminado] 
(f) [Eliminado] 
(fa) activos no corrientes (o grupos de activos para su disposición) clasificados como mantenidos 
para la venta de acuerdo con la NICSP 44, Activos no Corrientes Mantenidos Para la Venta y 
Operaciones Discontinuadas; y 
(g) otros activos con respecto a los requerimientos contables para el deterioro de valor que se 
incluyen en otra NICSP.",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 2 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0003,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,3,3,8,8,deleted,[Eliminado],NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 3 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0004,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,4,4,8,8,deleted,[Eliminado],NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 4 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0005,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,5,5,8,8,paragraph,"Las entidades el sector público que posean activos generadores de efectivo tal y como se definen en el 
párrafo 14, deberán aplicar la NICSP 26, Deterioro del Valor de Activos Generadores de Efectivo, a dichos 
activos. Las entidades del sector público que posean activos no generadores de efectivo deberán aplicar los 
requerimientos de esta Norma a los activos no generadores de efectivo.",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 5 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0006,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,6,6,8,8,paragraph,"La presente Norma excluye de su alcance el deterioro del valor de activos que se trate en otra NICSP. Las 
entidades del sector público aplicarán la NICSP 26 a sus activos generadores de efectivo y la presente 
Norma a sus activos no generadores de efectivo.  En los párrafos 6 a 13 se explica con mayor detalle el 
alcance de esta Norma.",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 6 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0007,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,7,7,8,8,deleted,[Eliminado],NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 7 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0008,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,8,8,8,8,paragraph,"Esta Norma no se aplica a los inventarios ni a los activos procedentes de acuerdos vinculantes y activos 
procedentes de los costos para obtener o cumplir un acuerdo vinculante (o incluidos en un grupo enajenable 
clasificado como mantenido para la venta) porque las NICSP existentes aplicables a estos activos contienen 
requerimientos para reconocer y medir dichos activos.",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 8 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0009,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,9,9,8,8,paragraph,"Esta Norma no se aplica a los activos financieros incluidos en el alcance de la NICSP  28, Instrumentos 
Financieros: Presentación. El deterioro de valor de estos activos se trata en la NICSP 41. 

===PAGE_BREAK===

DETERIORO DE VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO 
 555 NICSP 21",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 9 — p. 8,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 8, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
NICSP-21-P0010,NICSP,NICSP-21,DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO,2025-01-31,es,Alcance,,10,10,9,9,paragraph,"Esta Norma no requiere la aplicación de una prueba de deterioro de valor a propiedades de inversión que 
se miden por su valor razonable dentro del alcance de la NICSP 16. Esto es así porque, según el modelo 
de valor actual de la NICSP 16, una propiedad de inversión se contabiliza por su valor razonable en la fecha 
de presentación y cualquier deterioro de valor será tenido en cuenta en su valoración. Sin embargo, esta Norma se aplicará, a los activos no generadores de efectivo que se contabilicen por 
su importe revaluado (es decir, su valor razonable o su valor operativo actual en la fecha de la revaluación 
menos la depreciación acumulada posterior y las pérdidas por deterioro de valor acumuladas posteriores), 
de acuerdo con otras NICSP, tales como el modelo del valor actual de la NICSP 45, Propiedades, Planta y 
Equipo, y el modelo de revaluación de la NICSP 31, Activos Intangibles.  
(a) Si los costos de disposición son insignificantes, el importe de servicio recuperable del activo no 
generador de efectivo revaluado necesariamente estará próximo a su valor revaluado, o será superior 
a éste. En este caso, después de la aplicación de los criterios de la revaluación, es improbable que el 
activo no generador de efectivo revaluado se haya deteriorado, y por tanto no es necesario estimar el 
importe de servicio recuperable. 
(b) Si los costos de disposición no fueran insignificantes, el valor razonable menos los costos de 
disposición del activo no generador de efectivo revaluado será necesariamente menor que su valor 
razonable. En consecuencia, se deteriorará el valor del activo no generador de efectivo si su valor en 
uso es menor que su importe revaluado. En este caso, después de la aplicación de los requerimientos 
de la revaluación, una entidad aplicará esta Norma para determinar si el activo no generador de 
efectivo ha sufrido o no un deterioro de su valor.",NICSP-21 — DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO — Alcance — párr. 10 — p. 9,NICSP 21.pdf,"{""chunk_id"": ""NICSP-21-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-21"", ""norma_titulo"": ""DETERIORO DEL VALOR DE ACTIVOS NO GENERADORES DE EFECTIVO"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 9, ""page_fin_pdf"": 9, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 21.pdf""}"
