chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-16-P0001,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Objetivo,,1,1,11,11,paragraph,El objetivo de esta Norma es prescribir el tratamiento contable de las propiedades de inversión y las exigencias de revelación de información correspondientes.,NICSP-16 — Propiedades de Inversión — Objetivo — párr. 1 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Objetivo"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0002,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Alcance,,2,2,11,11,paragraph,Una entidad que prepare y presente sus estados financieros sobre la base contable de acumulación (o devengo) aplicará esta Norma en la contabilización de las propiedades de inversión.,NICSP-16 — Propiedades de Inversión — Alcance — párr. 2 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0003,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Alcance,,3,3,11,11,deleted,[Eliminado],NICSP-16 — Propiedades de Inversión — Alcance — párr. 3 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0004,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Alcance,,4,4,11,11,deleted,[Eliminado],NICSP-16 — Propiedades de Inversión — Alcance — párr. 4 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0005,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Alcance,,5,5,11,11,deleted,[Eliminado],NICSP-16 — Propiedades de Inversión — Alcance — párr. 5 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0006,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Alcance,,6,6,11,11,paragraph,"Esta Norma no es aplicable a: (a) los activos biológicos relacionados con la actividad agrícola (véase la NICSP 27 Agricultura y la NICSP 45 Propiedades, Planta y Equipo); y (b) las inversiones en derechos mineros, exploración y extracción de minerales, petróleo, gas natural y otros recursos no renovables similares.",NICSP-16 — Propiedades de Inversión — Alcance — párr. 6 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0007,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Definiciones,,7,7,11,11,paragraph,"Los términos siguientes se usan en esta Norma, con los significados que a continuación se especifican: Importe en libros (a efectos de esta Norma) es el importe por el que se reconoce un activo en el estado de situación financiera. Costo es el importe de efectivo o medios líquidos equivalentes al efectivo, o el valor razonable de otra contraprestación entregada, para comprar un activo en el momento de su adquisición o construcción. Propiedades de inversión son propiedades (terrenos o un edificio - o parte de un edificio - o ambos) mantenidas (por el propietario o por el arrendatario como activo por derecho de uso) para obtener rentas o para la revalorización del capital, o ambas cosas, en lugar de para: (a) su uso en la producción o suministro de bienes o servicios, o bien para fines administrativos; o (b) su venta en el curso ordinario de las operaciones. Propiedades ocupadas por el dueño son aquellas que se tienen (por el propietario o por el arrendatario como activo por derecho de uso) para su uso en la producción o suministro de bienes o servicios, o bien para fines administrativos. Los términos definidos en otras NICSP se utilizan en esta Norma con el mismo significado que en dichas Normas, y se reproducen en el Glosario de términos definidos publicado por separado.",NICSP-16 — Propiedades de Inversión — Definiciones — párr. 7 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0008,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario,,8,8,11,11,deleted,[Eliminado],NICSP-16 — Propiedades de Inversión — Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario — párr. 8 — p. 11,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario"", ""subseccion"": null, ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 11, ""page_fin_pdf"": 11, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0009,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario,,9,9,11,12,paragraph,"Existen ciertas circunstancias en las cuales las entidades del sector público pueden poseer propiedades para obtener rentas o plusvalías. Por ejemplo, puede crearse una entidad del sector público para gestionar 417 NICSP 16 una propiedad en cartera del gobierno en régimen de actividad comercial. En este caso, la propiedad poseída por la entidad, distinta de la propiedad mantenida para la reventa en el curso ordinario de las operaciones, responde a la definición de una propiedad de inversión. Otras entidades públicas pueden también poseer propiedades para obtener rentas o plusvalías y usar el efectivo generado para financiar otras actividades (prestación de servicios). Por ejemplo, una universidad o una administración local pueden ser propietarias de un edificio cuyo objetivo sea arrendarlo en régimen comercial a terceras partes para generar fondos, en vez de producir o suministrar bienes o servicios. Esta propiedad también se podría definir como propiedades de inversión.",NICSP-16 — Propiedades de Inversión — Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario — párr. 9 — p. 11-12,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario"", ""subseccion"": null, ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 11, ""page_fin_pdf"": 12, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
NICSP-16-P0010,NICSP,NICSP-16,Propiedades de Inversión,2025-01-31,es,Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario,,10,10,12,12,paragraph,"Las propiedades de inversión se tienen para obtener rentas, plusvalías o ambas. Por lo tanto, las propiedades de inversión generan flujos de efectivo de forma ampliamente independiente de otros activos poseídos por la entidad. Esto distingue a las propiedades de inversión de otros terrenos o edificios controlados por entidades públicas, incluyendo las propiedades ocupadas por el propietario. La producción o el suministro de bienes o servicios (o el uso de propiedades para fines administrativos) también puede generar flujos de efectivo. Por ejemplo, una entidad del sector público puede utilizar un edificio para suministrar bienes y servicios a terceros recibiendo a cambio una recuperación del costo, que puede ser total o parcial. Sin embargo, el edificio se mantiene para facilitar la producción de bienes y servicios y los flujos de efectivo no son solamente atribuibles al edificio, sino también a los otros activos usados en la producción o en el proceso de suministro. La NICSP 45 se aplica a propiedades ocupadas por el propietario y la NICSP 43, Arrendamientos se aplica a las propiedades ocupadas por el propietario que posee un arrendatario como activo por derecho de uso.",NICSP-16 — Propiedades de Inversión — Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario — párr. 10 — p. 12,NICSP 16.pdf,"{""chunk_id"": ""NICSP-16-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-16"", ""norma_titulo"": ""Propiedades de Inversión"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Clasificación de propiedades como propiedades de inversión o como propiedades ocupadas por el propietario"", ""subseccion"": null, ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 12, ""page_fin_pdf"": 12, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 16.pdf""}"
