chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-09-P0001,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,1,1,6,6,paragraph,"Una entidad que prepare y presente estados financieros bajo la base contable de acumulación (o
devengo) debe aplicar esta Norma en la contabilización de ingresos procedentes de las siguientes
transacciones y sucesos:
(a) la prestación de servicios;
(b) la venta de bienes; y
(c) el uso, por parte de terceros, de activos de la entidad que produzcan intereses, regalías y
dividendos o distribuciones similares.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 1 — p. 6,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0002,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,2,2,6,6,deleted,[Eliminado],NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 2 — p. 6,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0003,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,3,3,6,6,deleted,[Eliminado],NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 3 — p. 6,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0004,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,4,4,6,6,paragraph,Esta Norma no trata los ingresos procedentes de transacciones sin contraprestación.,NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 4 — p. 6,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0005,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,5,5,6,6,paragraph,"Las entidades del sector público pueden obtener ingresos tanto de transacciones con contraprestación como
de transacciones sin contraprestación. Una transacción con contraprestación es aquella en la que la entidad
recibe activos o servicios, o cancela obligaciones, y da directamente un valor aproximadamente igual
(mayoritariamente en forma de productos, servicios o uso de activos) a la otra parte del intercambio.
Ejemplos de transacciones con contraprestación comprenden:
(a) la compra o venta de bienes o servicios; o
(b) el alquiler de propiedades, planta y equipo, a tasas de mercado.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 5 — p. 6,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0006,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,6,6,6,7,paragraph,"Para distinguir los ingresos con contraprestación de los que no lo son, debe tenerse en cuenta la esencia
más que la forma de la transacción. Ejemplos de transacciones sin contraprestación incluyen los ingresos
que provienen del uso de los poderes soberanos (por ejemplo, impuestos directos o indirectos, sanciones,
y multas), subvenciones y donaciones.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 6 — p. 6-7,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 6, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0007,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,7,7,7,7,paragraph,"La prestación de servicios implica, normalmente, la ejecución, por parte de la entidad, de un conjunto de
tareas acordadas, con una duración determinada en el tiempo. Los servicios pueden prestarse en el
transcurso de un único periodo o a lo largo de varios periodos contables. Ejemplos de servicios prestados
por entidades del sector público por los cuales se reciben normalmente ingresos a cambio pueden incluir la
provisión de vivienda, suministro de agua corriente, gestión de peaje de carreteras, y la gestión de pagos de
transferencia. Algunos acuerdos para la prestación de servicios se relacionan directamente con contratos
de construcción, por ejemplo, aquellos que realizan los arquitectos o la gerencia de los proyectos. Los
ingresos derivados de tales contratos no son abordados en esta Norma, sino que se contabilizan de acuerdo
con los requisitos que, para los contratos de construcción, se especifican en la NICSP 11, Contratos de
Construcción.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 7 — p. 7,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0008,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,8,8,7,7,paragraph,"El término ""bienes"" incluye (a) los producidos por la entidad para ser vendidos, tales como publicaciones, y
(b) los bienes comprados para la reventa, como las mercaderías o los terrenos u otras propiedades que se
tienen para revenderlas a terceros.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 8 — p. 7,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0009,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,9,9,7,7,paragraph,"El uso por parte de terceros de activos de la entidad da lugar a ingresos que adoptan la forma de:
(a) intereses – cargos por el uso de efectivo o equivalentes al efectivo o por el mantenimiento de
deudas para con la entidad;
(b) regalías – cargos por el uso de activos a largo plazo de la entidad, tales como patentes, marcas,
derechos de autor o aplicaciones informáticas; y
(c) dividendos o distribuciones similares – distribuciones de resultados positivos (ahorro) a los
poseedores de participaciones en el patrimonio de la entidad, en proporción al porcentaje que
supongan sobre una clase particular del capital.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 9 — p. 7,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
NICSP-09-P0010,NICSP,NICSP-09,INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN,2025-01-31,es,Alcance,,10,10,7,7,paragraph,"Esta Norma no trata los ingresos procedentes de:
(a) contratos de arrendamiento financiero (véase la NICSP 13, Arrendamientos);
(b) dividendos o distribuciones similares producto de inversiones que se contabilizan por el método de
la participación (véase la NICSP 36, Inversiones en Asociadas y Negocios Conjuntos);
(c) ganancias por la venta de propiedades, planta y equipo (las cuales son tratadas en la NICSP 45,
Propiedades, Planta y Equipo);
(d) contratos de seguro realizados dentro del alcance de la correspondiente norma de contabilidad
nacional o internacional que trata los contratos de seguro;
(e) cambios en el valor razonable de activos financieros y pasivos financieros, o su disposición (véase la
NICSP 41, Instrumentos Financieros);
(f) cambios en el valor de otros activos corrientes;
(g) reconocimiento inicial y cambios en el valor razonable de los activos biológicos relacionados con la
actividad agrícola (véase la NICSP 27, Agricultura);
(h) reconocimiento inicial de los productos agrícolas (véase la NICSP 27); y
(i) extracción de minerales en yacimientos.",NICSP-09 — INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN — Alcance — párr. 10 — p. 7,NICSP 09.pdf,"{""chunk_id"": ""NICSP-09-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-09"", ""norma_titulo"": ""INGRESOS DE TRANSACCIONES CON CONTRAPRESTACIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 09.pdf""}"
